order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,name,email,gender,city,signup_date,product_name,category,brand,price,rating,month,revenue
I00041413,O00018996,P001940,U006075,1,115.22,115.22,2025-03-27 01:44:02.735476,completed,221.44,Daniel Alexander,donald17@example.org,Other,Ruizshire,2024-04-25,Acme Road,Sports,Acme,115.22,2.78,2025-03,115.22
I00041414,O00018996,P001185,U006075,1,21.74,21.74,2025-03-27 01:44:02.735476,completed,221.44,Daniel Alexander,donald17@example.org,Other,Ruizshire,2024-04-25,Harbor Pick,Clothing,Harbor,21.74,3.28,2025-03,21.74
I00041415,O00018996,P001337,U006075,1,84.48,84.48,2025-03-27 01:44:02.735476,completed,221.44,Daniel Alexander,donald17@example.org,Other,Ruizshire,2024-04-25,NeoTech Occur,Toys,NeoTech,84.48,4.18,2025-03,84.48
I00041416,O00018997,P001723,U006444,1,101.97,101.97,2025-10-27 21:49:04.022436,processing,813.54,Joseph Perkins,mckinneyoscar@example.org,Female,Knightville,2024-10-11,Everest To,Pet Supplies,Everest,101.97,3.5,2025-10,101.97
I00041417,O00018997,P000937,U006444,1,401.3,401.3,2025-10-27 21:49:04.022436,processing,813.54,Joseph Perkins,mckinneyoscar@example.org,Female,Knightville,2024-10-11,Acme Computer,Electronics,Acme,401.3,4.38,2025-10,401.3
I00041418,O00018997,P001975,U006444,1,278.14,278.14,2025-10-27 21:49:04.022436,processing,813.54,Joseph Perkins,mckinneyoscar@example.org,Female,Knightville,2024-10-11,Orion Mouth,Sports,Orion,278.14,4.22,2025-10,278.14
I00041419,O00018997,P000913,U006444,1,32.13,32.13,2025-10-27 21:49:04.022436,processing,813.54,Joseph Perkins,mckinneyoscar@example.org,Female,Knightville,2024-10-11,Orion Sign,Toys,Orion,32.13,4.09,2025-10,32.13
I00041420,O00018998,P001283,U001235,1,187.33,187.33,2024-05-21 09:55:57.909966,returned,187.33,Christopher Dennis,john76@example.com,Other,Lake Danielview,2024-12-23,Orion Hit,Clothing,Orion,187.33,3.04,2024-05,187.33
I00041421,O00018999,P001505,U009043,1,142.27,142.27,2024-06-18 16:48:59.015996,shipped,142.27,Douglas Robinson,millerpatricia@example.org,Other,New Feliciaburgh,2024-05-25,NeoTech Score,Clothing,NeoTech,142.27,3.54,2024-06,142.27
I00041422,O00019000,P001175,U009285,2,22.4,44.8,2024-10-28 13:12:03.861660,shipped,191.55,Christina Lopez,qschultz@example.org,Female,South Ashley,2024-10-17,Orion Among,Toys,Orion,22.4,3.78,2024-10,44.8
I00041423,O00019000,P000894,U009285,1,36.53,36.53,2024-10-28 13:12:03.861660,shipped,191.55,Christina Lopez,qschultz@example.org,Female,South Ashley,2024-10-17,Zenith Baby,Groceries,Zenith,36.53,3.86,2024-10,36.53
I00041424,O00019000,P001440,U009285,2,55.11,110.22,2024-10-28 13:12:03.861660,shipped,191.55,Christina Lopez,qschultz@example.org,Female,South Ashley,2024-10-17,NeoTech Despite,Sports,NeoTech,55.11,4.37,2024-10,110.22
I00041425,O00019001,P001483,U003271,2,77.99,155.98,2025-10-21 02:57:02.106705,processing,1269.25,William Wiley,ncarr@example.net,Other,East Susanshire,2025-06-30,Astra Cup,Pet Supplies,Astra,77.99,4.68,2025-10,155.98
I00041426,O00019001,P001041,U003271,1,17.03,17.03,2025-10-21 02:57:02.106705,processing,1269.25,William Wiley,ncarr@example.net,Other,East Susanshire,2025-06-30,NeoTech Fine,Groceries,NeoTech,17.03,2.87,2025-10,17.03
I00041427,O00019001,P001951,U003271,3,44.57,133.71,2025-10-21 02:57:02.106705,processing,1269.25,William Wiley,ncarr@example.net,Other,East Susanshire,2025-06-30,Willow Perform,Pet Supplies,Willow,44.57,3.5,2025-10,133.71
I00041428,O00019001,P000938,U003271,1,83.52,83.52,2025-10-21 02:57:02.106705,processing,1269.25,William Wiley,ncarr@example.net,Other,East Susanshire,2025-06-30,GreenLeaf Remember,Books,GreenLeaf,83.52,2.52,2025-10,83.52
I00041429,O00019001,P001982,U003271,1,835.66,835.66,2025-10-21 02:57:02.106705,processing,1269.25,William Wiley,ncarr@example.net,Other,East Susanshire,2025-06-30,Harbor Better,Electronics,Harbor,835.66,4.29,2025-10,835.66
I00041430,O00019001,P001554,U003271,1,43.35,43.35,2025-10-21 02:57:02.106705,processing,1269.25,William Wiley,ncarr@example.net,Other,East Susanshire,2025-06-30,Astra Such,Pet Supplies,Astra,43.35,3.74,2025-10,43.35
I00041431,O00019002,P001570,U007827,1,130.56,130.56,2024-05-29 09:30:46.466798,completed,498.3,Kari Novak,michaelreyes@example.net,Male,Leefurt,2024-09-01,Willow Few,Beauty,Willow,130.56,3.5,2024-05,130.56
I00041432,O00019002,P000867,U007827,2,183.87,367.74,2024-05-29 09:30:46.466798,completed,498.3,Kari Novak,michaelreyes@example.net,Male,Leefurt,2024-09-01,GreenLeaf Everybody,Clothing,GreenLeaf,183.87,3.85,2024-05,367.74
I00041433,O00019003,P001529,U009380,1,42.34,42.34,2024-08-23 22:40:42.126575,processing,261.3,Rickey Trujillo,patrickcampbell@example.net,Female,Lake Nicolas,2024-10-17,NeoTech Whom,Books,NeoTech,42.34,3.13,2024-08,42.34
I00041434,O00019003,P001458,U009380,1,29.08,29.08,2024-08-23 22:40:42.126575,processing,261.3,Rickey Trujillo,patrickcampbell@example.net,Female,Lake Nicolas,2024-10-17,NeoTech Leader,Automotive,NeoTech,29.08,4.44,2024-08,29.08
I00041435,O00019003,P001453,U009380,1,189.88,189.88,2024-08-23 22:40:42.126575,processing,261.3,Rickey Trujillo,patrickcampbell@example.net,Female,Lake Nicolas,2024-10-17,Nimbus Or,Home & Kitchen,Nimbus,189.88,2.72,2024-08,189.88
I00041436,O00019004,P001353,U004818,2,631.36,1262.72,2025-09-14 23:16:36.788646,shipped,1828.0,Trevor Schmidt,hugheskimberly@example.org,Female,Lake Jessica,2024-05-24,Orion Wrong,Automotive,Orion,631.36,3.14,2025-09,1262.72
I00041437,O00019004,P001974,U004818,2,282.64,565.28,2025-09-14 23:16:36.788646,shipped,1828.0,Trevor Schmidt,hugheskimberly@example.org,Female,Lake Jessica,2024-05-24,Astra Animal,Automotive,Astra,282.64,4.0,2025-09,565.28
I00041438,O00019005,P000544,U009708,1,248.05,248.05,2024-08-12 08:12:15.061470,shipped,324.72,Logan Welch,williamgraham@example.org,Other,Brandonhaven,2024-03-13,Orion Now,Clothing,Orion,248.05,4.0,2024-08,248.05
I00041439,O00019005,P000652,U009708,1,76.67,76.67,2024-08-12 08:12:15.061470,shipped,324.72,Logan Welch,williamgraham@example.org,Other,Brandonhaven,2024-03-13,Pulse Wait,Clothing,Pulse,76.67,3.2,2024-08,76.67
I00041440,O00019006,P001554,U002795,1,43.35,43.35,2024-10-30 01:20:02.713183,cancelled,43.35,Laura Roman,schavez@example.net,Other,Roseland,2025-05-24,Astra Such,Pet Supplies,Astra,43.35,3.74,2024-10,43.35
I00041441,O00019007,P000638,U004756,1,76.4,76.4,2025-07-29 01:49:50.325105,shipped,76.4,Alexander Marshall,thomaswesley@example.net,Male,Allenhaven,2025-09-11,Everest Beautiful,Toys,Everest,76.4,3.45,2025-07,76.4
I00041442,O00019008,P001911,U004802,1,72.64,72.64,2024-01-11 22:46:35.283798,cancelled,496.21,Julie Martinez,snyderdawn@example.net,Other,West Lindamouth,2025-08-15,Solace Will,Pet Supplies,Solace,72.64,3.95,2024-01,72.64
I00041443,O00019008,P000126,U004802,1,423.57,423.57,2024-01-11 22:46:35.283798,cancelled,496.21,Julie Martinez,snyderdawn@example.net,Other,West Lindamouth,2025-08-15,Willow Arm,Sports,Willow,423.57,4.72,2024-01,423.57
I00041444,O00019009,P001674,U005192,1,786.4,786.4,2024-06-18 15:00:53.025685,completed,786.4,Deborah Holloway,chandlerfelicia@example.org,Other,Alvaradoview,2024-01-29,Orion Ahead,Electronics,Orion,786.4,4.49,2024-06,786.4
I00041445,O00019010,P000499,U007626,1,115.81,115.81,2025-02-26 14:11:19.140423,shipped,115.81,Casey Lopez,fishermichael@example.com,Male,East Richardmouth,2024-10-09,Zenith Baby,Clothing,Zenith,115.81,3.31,2025-02,115.81
I00041446,O00019011,P000963,U005952,1,40.92,40.92,2024-04-06 13:25:45.544752,processing,40.92,Kristine Butler,jgreen@example.org,Male,East Krystal,2025-04-09,Zenith By,Toys,Zenith,40.92,2.96,2024-04,40.92
I00041447,O00019012,P000435,U004477,1,115.46,115.46,2025-04-22 03:25:02.552558,cancelled,115.46,Timothy Patel,zgarrett@example.com,Male,Analand,2025-03-17,Astra Least,Books,Astra,115.46,3.81,2025-04,115.46
I00041448,O00019013,P001870,U002461,1,383.26,383.26,2025-04-09 01:20:04.491137,shipped,533.18,Stacey Hughes,marnold@example.net,Other,Port Donstad,2024-03-15,Acme Subject,Automotive,Acme,383.26,3.16,2025-04,383.26
I00041449,O00019013,P000739,U002461,1,70.13,70.13,2025-04-09 01:20:04.491137,shipped,533.18,Stacey Hughes,marnold@example.net,Other,Port Donstad,2024-03-15,Everest Shake,Beauty,Everest,70.13,2.52,2025-04,70.13
I00041450,O00019013,P000591,U002461,1,55.44,55.44,2025-04-09 01:20:04.491137,shipped,533.18,Stacey Hughes,marnold@example.net,Other,Port Donstad,2024-03-15,GreenLeaf Pull,Books,GreenLeaf,55.44,4.65,2025-04,55.44
I00041451,O00019013,P000456,U002461,1,24.35,24.35,2025-04-09 01:20:04.491137,shipped,533.18,Stacey Hughes,marnold@example.net,Other,Port Donstad,2024-03-15,Zenith Building,Pet Supplies,Zenith,24.35,2.83,2025-04,24.35
I00041452,O00019014,P000146,U001286,2,15.85,31.7,2024-07-05 01:53:16.551089,returned,345.59,Kathleen Johnson,smithmadison@example.com,Female,Campbellfurt,2025-08-09,Astra Policy,Toys,Astra,15.85,2.53,2024-07,31.7
I00041453,O00019014,P000028,U001286,1,313.89,313.89,2024-07-05 01:53:16.551089,returned,345.59,Kathleen Johnson,smithmadison@example.com,Female,Campbellfurt,2025-08-09,Astra Road,Automotive,Astra,313.89,2.56,2024-07,313.89
I00041454,O00019015,P000669,U008204,1,36.42,36.42,2025-01-09 17:30:23.035151,processing,36.42,Brian Martin,qchen@example.net,Male,Erictown,2024-01-27,Acme Personal,Toys,Acme,36.42,4.88,2025-01,36.42
I00041455,O00019016,P000215,U008006,1,34.28,34.28,2025-06-08 17:19:28.181112,cancelled,34.28,John Kelly,lcollins@example.net,Female,Scottfort,2025-02-18,Orion High,Pet Supplies,Orion,34.28,3.08,2025-06,34.28
I00041456,O00019017,P000630,U005811,1,104.55,104.55,2025-06-17 05:09:56.895265,shipped,951.16,Travis Lopez,daniel86@example.com,Other,Lake Johnhaven,2025-08-17,Harbor Audience,Pet Supplies,Harbor,104.55,3.79,2025-06,104.55
I00041457,O00019017,P001264,U005811,1,97.57,97.57,2025-06-17 05:09:56.895265,shipped,951.16,Travis Lopez,daniel86@example.com,Other,Lake Johnhaven,2025-08-17,Orion Western,Home & Kitchen,Orion,97.57,2.84,2025-06,97.57
I00041458,O00019017,P001225,U005811,2,36.52,73.04,2025-06-17 05:09:56.895265,shipped,951.16,Travis Lopez,daniel86@example.com,Other,Lake Johnhaven,2025-08-17,Orion Begin,Automotive,Orion,36.52,2.87,2025-06,73.04
I00041459,O00019017,P000575,U005811,2,338.0,676.0,2025-06-17 05:09:56.895265,shipped,951.16,Travis Lopez,daniel86@example.com,Other,Lake Johnhaven,2025-08-17,Pulse Or,Automotive,Pulse,338.0,4.42,2025-06,676.0
I00041460,O00019018,P000483,U000069,3,2.83,8.49,2025-08-10 05:08:02.141948,returned,688.64,Caitlin Montgomery,chayes@example.com,Male,Torreston,2024-10-11,Pulse Determine,Books,Pulse,2.83,2.96,2025-08,8.49
I00041461,O00019018,P000814,U000069,1,680.15,680.15,2025-08-10 05:08:02.141948,returned,688.64,Caitlin Montgomery,chayes@example.com,Male,Torreston,2024-10-11,Solace Song,Electronics,Solace,680.15,4.11,2025-08,680.15
I00041462,O00019019,P000221,U002189,1,22.47,22.47,2024-03-12 00:29:15.085448,shipped,34.4,Thomas Smith,xcrane@example.net,Female,Kennethton,2025-02-14,Nimbus Customer,Groceries,Nimbus,22.47,4.15,2024-03,22.47
I00041463,O00019019,P000513,U002189,1,11.93,11.93,2024-03-12 00:29:15.085448,shipped,34.4,Thomas Smith,xcrane@example.net,Female,Kennethton,2025-02-14,Everest Child,Toys,Everest,11.93,3.45,2024-03,11.93
I00041464,O00019020,P000901,U004636,1,97.59,97.59,2024-08-31 21:28:53.546971,completed,97.59,Deborah Huerta,kelly90@example.com,Male,South Steven,2025-03-28,Willow Back,Sports,Willow,97.59,3.36,2024-08,97.59
I00041465,O00019021,P000887,U009813,1,670.63,670.63,2025-10-10 03:45:36.060154,completed,670.63,Nancy Mendez,wburns@example.com,Male,Smithview,2025-09-14,Acme Democratic,Automotive,Acme,670.63,4.14,2025-10,670.63
I00041466,O00019022,P000173,U005961,1,30.32,30.32,2025-10-05 18:14:50.059009,completed,184.09,Paul Smith,scampbell@example.net,Male,Thomasshire,2024-07-30,Harbor Itself,Clothing,Harbor,30.32,4.4,2025-10,30.32
I00041467,O00019022,P000634,U005961,1,43.85,43.85,2025-10-05 18:14:50.059009,completed,184.09,Paul Smith,scampbell@example.net,Male,Thomasshire,2024-07-30,GreenLeaf Argue,Clothing,GreenLeaf,43.85,2.52,2025-10,43.85
I00041468,O00019022,P000726,U005961,1,109.92,109.92,2025-10-05 18:14:50.059009,completed,184.09,Paul Smith,scampbell@example.net,Male,Thomasshire,2024-07-30,NeoTech Production,Clothing,NeoTech,109.92,3.27,2025-10,109.92
I00041469,O00019023,P000824,U008465,1,83.11,83.11,2025-08-20 19:42:51.083663,completed,359.51,Trevor Schwartz,lori51@example.net,Male,Gregton,2025-03-02,Nimbus Report,Beauty,Nimbus,83.11,4.8,2025-08,83.11
I00041470,O00019023,P000231,U008465,1,178.96,178.96,2025-08-20 19:42:51.083663,completed,359.51,Trevor Schwartz,lori51@example.net,Male,Gregton,2025-03-02,Zenith Behavior,Electronics,Zenith,178.96,3.27,2025-08,178.96
I00041471,O00019023,P001249,U008465,2,48.72,97.44,2025-08-20 19:42:51.083663,completed,359.51,Trevor Schwartz,lori51@example.net,Male,Gregton,2025-03-02,GreenLeaf Even,Books,GreenLeaf,48.72,3.41,2025-08,97.44
I00041472,O00019024,P001068,U007906,1,19.97,19.97,2024-06-09 06:12:56.392169,shipped,335.31,Jeffrey Wood,tmorgan@example.net,Other,Jacquelineport,2025-07-17,Zenith Decade,Groceries,Zenith,19.97,3.65,2024-06,19.97
I00041473,O00019024,P000849,U007906,2,157.67,315.34,2024-06-09 06:12:56.392169,shipped,335.31,Jeffrey Wood,tmorgan@example.net,Other,Jacquelineport,2025-07-17,Zenith Road,Automotive,Zenith,157.67,3.82,2024-06,315.34
I00041474,O00019025,P000008,U006408,1,33.86,33.86,2025-09-11 10:49:30.273561,processing,110.43,Emily Moore,perkinsemily@example.com,Other,Anthonychester,2024-07-11,Everest Friend,Clothing,Everest,33.86,2.93,2025-09,33.86
I00041475,O00019025,P000033,U006408,1,44.46,44.46,2025-09-11 10:49:30.273561,processing,110.43,Emily Moore,perkinsemily@example.com,Other,Anthonychester,2024-07-11,Pulse Officer,Toys,Pulse,44.46,3.6,2025-09,44.46
I00041476,O00019025,P000633,U006408,1,32.11,32.11,2025-09-11 10:49:30.273561,processing,110.43,Emily Moore,perkinsemily@example.com,Other,Anthonychester,2024-07-11,Nimbus Seven,Beauty,Nimbus,32.11,2.82,2025-09,32.11
I00041477,O00019026,P000721,U007947,1,52.92,52.92,2024-06-16 15:21:00.874483,shipped,52.92,Christopher Williams,hancockconnie@example.org,Female,Port Sharon,2025-06-23,GreenLeaf Measure,Toys,GreenLeaf,52.92,3.74,2024-06,52.92
I00041478,O00019027,P001553,U004139,1,37.23,37.23,2024-02-13 14:31:47.193777,shipped,37.23,Paul Garcia,mcohen@example.com,Male,North Robert,2025-08-18,Pulse Together,Toys,Pulse,37.23,2.85,2024-02,37.23
I00041479,O00019028,P001534,U001895,1,91.4,91.4,2024-01-30 09:28:00.931002,returned,137.9,Jimmy Mckinney,angela26@example.net,Other,Lake Kimberly,2024-12-28,Zenith Trial,Beauty,Zenith,91.4,3.83,2024-01,91.4
I00041480,O00019028,P001365,U001895,1,46.5,46.5,2024-01-30 09:28:00.931002,returned,137.9,Jimmy Mckinney,angela26@example.net,Other,Lake Kimberly,2024-12-28,Willow Store,Beauty,Willow,46.5,3.94,2024-01,46.5
I00041481,O00019029,P001901,U009429,1,94.59,94.59,2024-03-21 20:05:04.616419,completed,295.49,Samantha Mcbride,hullvalerie@example.com,Male,New Patrickborough,2024-09-29,Nimbus Wide,Pet Supplies,Nimbus,94.59,3.94,2024-03,94.59
I00041482,O00019029,P000406,U009429,1,103.54,103.54,2024-03-21 20:05:04.616419,completed,295.49,Samantha Mcbride,hullvalerie@example.com,Male,New Patrickborough,2024-09-29,NeoTech Provide,Sports,NeoTech,103.54,4.5,2024-03,103.54
I00041483,O00019029,P001203,U009429,1,97.36,97.36,2024-03-21 20:05:04.616419,completed,295.49,Samantha Mcbride,hullvalerie@example.com,Male,New Patrickborough,2024-09-29,Harbor Would,Home & Kitchen,Harbor,97.36,3.91,2024-03,97.36
I00041484,O00019030,P001765,U003565,1,49.84,49.84,2025-05-25 10:33:45.835062,completed,114.3,Deborah Robbins,mistywolf@example.com,Other,Mcdanielhaven,2024-08-24,GreenLeaf Its,Beauty,GreenLeaf,49.84,3.04,2025-05,49.84
I00041485,O00019030,P000982,U003565,1,64.46,64.46,2025-05-25 10:33:45.835062,completed,114.3,Deborah Robbins,mistywolf@example.com,Other,Mcdanielhaven,2024-08-24,NeoTech Agent,Pet Supplies,NeoTech,64.46,4.31,2025-05,64.46
I00041486,O00019031,P000483,U002234,1,2.83,2.83,2024-12-02 15:33:38.011135,processing,2.83,Kelly Hughes,cruzchase@example.net,Female,Lake Jennifer,2025-10-27,Pulse Determine,Books,Pulse,2.83,2.96,2024-12,2.83
I00041487,O00019032,P000554,U007403,1,157.02,157.02,2024-01-22 17:02:15.904489,shipped,157.02,Brittney Summers,bergabigail@example.org,Male,Davisborough,2025-08-10,Everest National,Beauty,Everest,157.02,3.37,2024-01,157.02
I00041488,O00019033,P000408,U002011,3,10.52,31.56,2024-05-21 11:46:30.246110,completed,510.63,David Allen,stephenjohnson@example.net,Female,East Tonya,2024-02-06,GreenLeaf Green,Pet Supplies,GreenLeaf,10.52,3.72,2024-05,31.56
I00041489,O00019033,P001008,U002011,1,438.35,438.35,2024-05-21 11:46:30.246110,completed,510.63,David Allen,stephenjohnson@example.net,Female,East Tonya,2024-02-06,GreenLeaf Meet,Home & Kitchen,GreenLeaf,438.35,2.53,2024-05,438.35
I00041490,O00019033,P001351,U002011,1,40.72,40.72,2024-05-21 11:46:30.246110,completed,510.63,David Allen,stephenjohnson@example.net,Female,East Tonya,2024-02-06,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.4,2024-05,40.72
I00041491,O00019034,P001557,U009429,1,75.93,75.93,2024-01-27 20:14:22.987762,completed,75.93,Samantha Mcbride,hullvalerie@example.com,Male,New Patrickborough,2024-09-29,Acme Wait,Pet Supplies,Acme,75.93,4.14,2024-01,75.93
I00041492,O00019035,P001956,U009193,3,300.07,900.21,2024-01-04 05:24:48.002271,processing,1428.9,Bryan Carney,helen55@example.net,Male,Underwoodmouth,2025-05-02,Nimbus Table,Sports,Nimbus,300.07,2.52,2024-01,900.21
I00041493,O00019035,P001921,U009193,3,124.91,374.73,2024-01-04 05:24:48.002271,processing,1428.9,Bryan Carney,helen55@example.net,Male,Underwoodmouth,2025-05-02,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.34,2024-01,374.73
I00041494,O00019035,P000652,U009193,1,76.67,76.67,2024-01-04 05:24:48.002271,processing,1428.9,Bryan Carney,helen55@example.net,Male,Underwoodmouth,2025-05-02,Pulse Wait,Clothing,Pulse,76.67,3.2,2024-01,76.67
I00041495,O00019035,P001476,U009193,1,22.36,22.36,2024-01-04 05:24:48.002271,processing,1428.9,Bryan Carney,helen55@example.net,Male,Underwoodmouth,2025-05-02,Nimbus Sound,Books,Nimbus,22.36,3.87,2024-01,22.36
I00041496,O00019035,P001080,U009193,3,18.31,54.93,2024-01-04 05:24:48.002271,processing,1428.9,Bryan Carney,helen55@example.net,Male,Underwoodmouth,2025-05-02,Acme Wrong,Clothing,Acme,18.31,4.63,2024-01,54.93
I00041497,O00019036,P000504,U008762,2,111.42,222.84,2025-08-14 05:03:16.165478,cancelled,222.84,Elizabeth Horne,jasongarcia@example.org,Female,North Pamela,2024-08-31,GreenLeaf Learn,Beauty,GreenLeaf,111.42,3.27,2025-08,222.84
I00041498,O00019037,P001842,U004663,3,29.1,87.3,2024-03-25 08:32:48.799121,cancelled,200.09,Elizabeth Rojas,paigeking@example.org,Other,Catherinechester,2024-06-09,Orion Kitchen,Books,Orion,29.1,4.12,2024-03,87.3
I00041499,O00019037,P000498,U004663,1,112.79,112.79,2024-03-25 08:32:48.799121,cancelled,200.09,Elizabeth Rojas,paigeking@example.org,Other,Catherinechester,2024-06-09,Pulse Debate,Home & Kitchen,Pulse,112.79,3.35,2024-03,112.79
I00041500,O00019038,P001372,U003394,1,82.39,82.39,2024-02-07 00:54:21.048073,returned,464.0,Michael Matthews,jim42@example.com,Female,Jamestown,2025-08-12,Everest Summer,Beauty,Everest,82.39,4.0,2024-02,82.39
I00041501,O00019038,P001260,U003394,1,337.06,337.06,2024-02-07 00:54:21.048073,returned,464.0,Michael Matthews,jim42@example.com,Female,Jamestown,2025-08-12,Willow Add,Automotive,Willow,337.06,4.77,2024-02,337.06
I00041502,O00019038,P000795,U003394,1,44.55,44.55,2024-02-07 00:54:21.048073,returned,464.0,Michael Matthews,jim42@example.com,Female,Jamestown,2025-08-12,GreenLeaf News,Books,GreenLeaf,44.55,4.53,2024-02,44.55
I00041503,O00019039,P000427,U002982,1,37.84,37.84,2024-11-24 04:56:51.416924,shipped,130.15,Eileen Moyer,davisteresa@example.net,Male,West Kayleemouth,2025-07-25,NeoTech Pick,Pet Supplies,NeoTech,37.84,4.09,2024-11,37.84
I00041504,O00019039,P001764,U002982,3,30.77,92.31,2024-11-24 04:56:51.416924,shipped,130.15,Eileen Moyer,davisteresa@example.net,Male,West Kayleemouth,2025-07-25,Willow Maintain,Pet Supplies,Willow,30.77,4.69,2024-11,92.31
I00041505,O00019040,P000092,U002924,1,177.95,177.95,2024-07-07 01:16:21.842375,shipped,177.95,Katherine Dyer,dianebarnes@example.org,Male,Christinafort,2024-01-06,Willow Economy,Beauty,Willow,177.95,3.31,2024-07,177.95
I00041506,O00019041,P000975,U002008,1,19.41,19.41,2024-04-07 04:30:17.427722,completed,19.41,Jeffrey Forbes,smithchristopher@example.net,Female,Port Annberg,2025-10-12,Nimbus Market,Pet Supplies,Nimbus,19.41,4.48,2024-04,19.41
I00041507,O00019042,P000171,U007302,3,47.33,141.99,2024-01-26 04:48:54.195519,processing,1073.58,Scott Moore,david95@example.com,Other,Lake Michaelland,2024-09-27,Astra Protect,Toys,Astra,47.33,3.24,2024-01,141.99
I00041508,O00019042,P001816,U007302,1,91.42,91.42,2024-01-26 04:48:54.195519,processing,1073.58,Scott Moore,david95@example.com,Other,Lake Michaelland,2024-09-27,Willow Catch,Automotive,Willow,91.42,2.79,2024-01,91.42
I00041509,O00019042,P001548,U007302,3,243.71,731.13,2024-01-26 04:48:54.195519,processing,1073.58,Scott Moore,david95@example.com,Other,Lake Michaelland,2024-09-27,Solace Life,Automotive,Solace,243.71,3.41,2024-01,731.13
I00041510,O00019042,P001676,U007302,1,3.69,3.69,2024-01-26 04:48:54.195519,processing,1073.58,Scott Moore,david95@example.com,Other,Lake Michaelland,2024-09-27,Acme Prevent,Groceries,Acme,3.69,4.25,2024-01,3.69
I00041511,O00019042,P000643,U007302,1,105.35,105.35,2024-01-26 04:48:54.195519,processing,1073.58,Scott Moore,david95@example.com,Other,Lake Michaelland,2024-09-27,Willow Age,Clothing,Willow,105.35,4.41,2024-01,105.35
I00041512,O00019043,P001733,U009578,1,166.64,166.64,2024-12-28 12:25:13.478298,completed,166.64,Lisa Mills,rodriguezjulie@example.org,Female,Autumnborough,2024-03-30,Zenith Hour,Clothing,Zenith,166.64,3.39,2024-12,166.64
I00041513,O00019044,P000900,U004964,1,21.1,21.1,2024-01-17 10:12:05.648367,shipped,21.1,Carol Clark,allenchristian@example.com,Female,Brendaton,2024-10-01,Pulse Real,Groceries,Pulse,21.1,3.35,2024-01,21.1
I00041514,O00019045,P000688,U006276,2,27.23,54.46,2025-08-04 13:14:21.401730,completed,54.46,Tyrone Rodriguez,jasonmartinez@example.com,Other,East Kathleen,2025-02-19,Acme Them,Pet Supplies,Acme,27.23,2.63,2025-08,54.46
I00041515,O00019046,P000042,U007723,1,36.95,36.95,2025-05-02 08:37:05.409826,completed,336.39,Catherine Fowler,williamsjason@example.net,Other,South Bianca,2025-02-18,NeoTech Power,Toys,NeoTech,36.95,4.49,2025-05,36.95
I00041516,O00019046,P001344,U007723,1,103.47,103.47,2025-05-02 08:37:05.409826,completed,336.39,Catherine Fowler,williamsjason@example.net,Other,South Bianca,2025-02-18,Orion Second,Pet Supplies,Orion,103.47,2.72,2025-05,103.47
I00041517,O00019046,P001766,U007723,1,64.22,64.22,2025-05-02 08:37:05.409826,completed,336.39,Catherine Fowler,williamsjason@example.net,Other,South Bianca,2025-02-18,Willow Purpose,Pet Supplies,Willow,64.22,3.51,2025-05,64.22
I00041518,O00019046,P001809,U007723,1,131.75,131.75,2025-05-02 08:37:05.409826,completed,336.39,Catherine Fowler,williamsjason@example.net,Other,South Bianca,2025-02-18,Zenith Board,Home & Kitchen,Zenith,131.75,2.77,2025-05,131.75
I00041519,O00019047,P001036,U001471,1,1075.65,1075.65,2025-03-26 03:00:10.639842,processing,1125.95,Michael Weaver,erik83@example.org,Female,Garyshire,2024-11-16,Pulse Security,Electronics,Pulse,1075.65,4.86,2025-03,1075.65
I00041520,O00019047,P000291,U001471,1,50.3,50.3,2025-03-26 03:00:10.639842,processing,1125.95,Michael Weaver,erik83@example.org,Female,Garyshire,2024-11-16,Nimbus Goal,Books,Nimbus,50.3,4.89,2025-03,50.3
I00041521,O00019048,P000162,U003311,1,151.39,151.39,2024-03-31 02:11:24.949137,returned,964.93,Stephanie Wilson,scottstewart@example.net,Male,Sanchezfort,2025-08-23,Orion Most,Clothing,Orion,151.39,3.99,2024-03,151.39
I00041522,O00019048,P000120,U003311,2,176.19,352.38,2024-03-31 02:11:24.949137,returned,964.93,Stephanie Wilson,scottstewart@example.net,Male,Sanchezfort,2025-08-23,Zenith White,Clothing,Zenith,176.19,2.8,2024-03,352.38
I00041523,O00019048,P001829,U003311,1,36.94,36.94,2024-03-31 02:11:24.949137,returned,964.93,Stephanie Wilson,scottstewart@example.net,Male,Sanchezfort,2025-08-23,Harbor Point,Clothing,Harbor,36.94,3.88,2024-03,36.94
I00041524,O00019048,P000618,U003311,1,182.11,182.11,2024-03-31 02:11:24.949137,returned,964.93,Stephanie Wilson,scottstewart@example.net,Male,Sanchezfort,2025-08-23,Harbor Race,Clothing,Harbor,182.11,3.1,2024-03,182.11
I00041525,O00019048,P001582,U003311,1,242.11,242.11,2024-03-31 02:11:24.949137,returned,964.93,Stephanie Wilson,scottstewart@example.net,Male,Sanchezfort,2025-08-23,Solace Everyone,Clothing,Solace,242.11,3.76,2024-03,242.11
I00041526,O00019049,P000174,U005278,1,960.74,960.74,2025-08-08 08:53:55.138513,cancelled,960.74,Kevin Dennis,lholt@example.com,Male,East Beth,2024-11-09,Zenith Run,Electronics,Zenith,960.74,3.09,2025-08,960.74
